POA_CODE_2016,RA_NAME_2016,Tot_P_P,STEM_Tot,P_Tot_Tot,STEM_Pct,Wkly_Hhd_Inc,Secondary_Tot_P,Secondary_Pct,Tec_Furt_Educ_inst_Tot_P,TAFE_Pct,Uni_other_Tert_Instit_Tot_P,Uni_Pct,Y12_Comp_Pct,Indigenous_Pct
POA3824,Inner Regional Australia,5004,567,2393,23.69410781445884,1244,304,6.075139888089528,84,1.6786570743405276,107,2.138289368505196,37.44125326370757,0.7394084732214229
POA3825,Inner Regional Australia,20281,2337,9171,25.482499182204776,910,1151,5.675262561017702,388,1.9131206548000592,332,1.6370001479217,31.462679219740323,1.6764459346186085
POA3840,Inner Regional Australia,16476,1809,7274,24.869397855375308,906,889,5.395727118232581,263,1.596261228453508,325,1.972566156834183,32.23134214926281,2.2578295702840494
POA3844,Inner Regional Australia,28980,3380,13771,24.54433229249873,1321,1862,6.42512077294686,481,1.6597653554175293,741,2.556935817805383,41.25538406317301,1.176673567977916
POA3850,Inner Regional Australia,14779,1471,6894,21.337394836089352,1168,959,6.488937005210095,237,1.6036267677109413,316,2.138169023614588,41.20333772507686,1.5630286216929428
POA3851,Inner Regional Australia,5687,636,3146,20.21614748887476,988,305,5.363108844733603,49,0.8616142078424477,57,1.0022859152452963,25.493945188017847,1.8990680499384562
POA3860,Inner Regional Australia,7172,870,3293,26.419678105071362,1117,460,6.413831567205801,85,1.185164528722811,105,1.464026770775237,35.00359195402299,1.3803680981595092
POA3875,Outer Regional Australia,18625,1838,8822,20.83427794150986,1026,1098,5.8953020134228185,289,1.5516778523489934,238,1.2778523489932887,35.44631306597672,3.0711409395973153
POA3909,Outer Regional Australia,7901,792,3804,20.820189274447948,869,391,4.948740665738514,98,1.2403493228705227,91,1.1517529426654853,30.249000922225637,3.202126313124921
POA3922,Inner Regional Australia,7738,778,3912,19.88752556237219,903,371,4.794520547945205,98,1.2664771258723184,115,1.4861721375032309,39.94914984903861,0.8787800465236495
POA3953,Inner Regional Australia,7855,792,3450,22.956521739130434,1131,536,6.823679185232336,107,1.3621896880967537,135,1.7186505410566517,36.95943680858196,1.0184595798854232
POA3984,Inner Regional Australia,5209,522,2304,22.65625,943,246,4.722595507775004,65,1.247840276444615,72,1.382223075446343,29.69227155273667,1.20944519101555
POA3995,Inner Regional Australia,10173,872,4591,18.99368329340013,840,613,6.025754448048756,159,1.5629607785314066,118,1.1599331563943773,32.665108842700775,0.982994200334218
POA3996,Inner Regional Australia,5538,571,2915,19.58833619210978,1042,283,5.110148067894547,64,1.155651859877212,85,1.534850126399422,44.55156950672646,0.7945106536655833
POA4184,Outer Regional Australia,6906,800,3485,22.95552367288379,707,263,3.808282652765711,92,1.332174920359108,88,1.2742542716478424,34.47416514371158,3.3014769765421375
POA4285,Inner Regional Australia,20247,1920,8411,22.827250029722983,1296,1448,7.1516767916234505,309,1.526152022521855,429,2.1188324196177213,39.683898584129075,4.351261915345483
POA4310,Inner Regional Australia,5752,571,2428,23.517298187808898,1098,364,6.328233657858136,68,1.1821974965229485,90,1.564673157162726,40.04338394793926,1.860222531293463
POA4311,Inner Regional Australia,10599,1045,4289,24.36465376544649,1100,658,6.208132842721011,154,1.4529672610623643,194,1.8303613548447968,32.29867863375717,4.698556467591282
POA4340,Inner Regional Australia,5451,571,2310,24.71861471861472,1243,346,6.347459181801504,83,1.5226563933223263,96,1.7611447440836543,35.872411330635565,4.71473124197395
POA4341,Inner Regional Australia,14592,1361,5901,23.063887476698863,1173,1009,6.914747807017544,199,1.3637609649122806,361,2.4739583333333335,35.7900462333424,4.420230263157895
POA4343,Inner Regional Australia,11359,1022,4656,21.95017182130584,1140,680,5.986442468527159,149,1.3117351879566863,565,4.9740294039968305,38.42484747642818,3.8031516858878422
POA4350,Inner Regional Australia,106745,10425,49784,20.940462799292945,1231,7338,6.874326666354396,1962,1.838025200243571,4934,4.622230549440255,48.70782832576328,4.18567614408169
POA4352,Inner Regional Australia,28460,3346,13105,25.532239603204882,1723,2416,8.489107519325369,379,1.331693605059733,863,3.03232607167955,49.759159246825284,2.803935347856641
POA4356,Inner Regional Australia,5179,556,2048,27.1484375,1289,355,6.854605136126666,54,1.0426723305657464,92,1.7764047113342345,35.289614697626945,2.432902104653408
POA4370,Inner Regional Australia,18521,1612,7439,21.66957924452211,1024,1367,7.380810971329842,278,1.5009988661519356,286,1.5441930781275308,37.25003545596369,5.447869985421954
POA4380,Outer Regional Australia,7907,717,3391,21.14420524918903,919,486,6.146452510433793,80,1.0117617301125585,88,1.1129379031238142,39.97453851050287,2.769697736183129
POA4390,Outer Regional Australia,6878,706,2847,24.7980330172111,1399,417,6.062808956091887,99,1.4393719104390812,128,1.8610061064262866,44.16243654822335,5.641174760104682
POA4401,Inner Regional Australia,5719,531,2056,25.826848249027236,1159,382,6.679489421227487,70,1.2239902080783354,80,1.3988459520895262,35.382830626450115,7.57125371568456
POA4405,Inner Regional Australia,14485,1619,5917,27.36183876964678,1301,1099,7.587159130134622,236,1.629271660338281,247,1.7052122885743872,40.35865974516281,6.613738350017259
POA4413,Outer Regional Australia,8024,850,3379,25.155371411660255,1338,533,6.642572283150549,135,1.6824526420737786,80,0.9970089730807578,36.876281613123716,5.1595214356929215
POA4455,Outer Regional Australia,8486,941,3767,24.980090257499338,1542,505,5.950978081546076,152,1.7911854819703041,167,1.967947207164742,43.784552203443376,7.247230732971953
POA4507,Inner Regional Australia,18142,1992,8648,23.03422756706753,860,737,4.062396648660567,202,1.1134384301620548,254,1.4000661448572373,34.74030077088336,2.2103406460147723
POA4514,Inner Regional Australia,7404,657,3886,16.906845084920228,1301,404,5.456509994597515,81,1.0940032414910859,117,1.5802269043760129,31.697171381031612,5.807671528903295
POA4518,Inner Regional Australia,5065,617,2335,26.423982869379014,1389,339,6.692991115498519,76,1.5004935834155972,126,2.487660414610069,44.78636826042727,1.8361303060217176
POA4519,Inner Regional Australia,8426,896,3755,23.86151797603196,1259,529,6.278186565392832,106,1.2580109185853312,219,2.5990980299074296,42.53512428593485,2.6109660574412534
POA4520,Inner Regional Australia,13196,1735,7115,24.38510189739986,2306,1114,8.441952106699,170,1.288269172476508,658,4.986359502879661,66.59859083018483,0.8108517732646257
POA4552,Inner Regional Australia,8432,1097,4762,23.036539269214614,1022,464,5.502846299810247,84,0.9962049335863378,200,2.3719165085388996,53.118797845194216,1.4468690702087286
POA4553,Inner Regional Australia,5891,717,2867,25.008719916288804,1559,499,8.47054829400781,86,1.4598540145985401,195,3.310134102868783,47.75306400363141,1.9691054150398914
POA4561,Inner Regional Australia,7212,853,3587,23.780317814329525,1422,460,6.378258458125346,107,1.4836383804769828,197,2.7315585135884635,47.06828745084019,2.5513033832501386
POA4562,Inner Regional Australia,8035,874,4148,21.07039537126326,1449,598,7.442439327940261,118,1.4685749844430616,213,2.6509023024268825,54.35278774046299,1.4561294337274424
POA4563,Inner Regional Australia,8478,974,4219,23.086039345816545,1198,591,6.970983722576079,111,1.3092710544939845,165,1.94621372965322,47.064973861090365,2.3944326492097194
POA4570,Inner Regional Australia,42420,4355,18508,23.53036524746056,974,2746,6.473361621876474,549,1.2942008486562941,698,1.6454502593116453,35.201570285369165,3.4205563413484206
POA4610,Inner Regional Australia,14840,1508,6230,24.20545746388443,1083,955,6.435309973045822,282,1.9002695417789757,206,1.3881401617250675,37.254901960784316,4.049865229110512
POA4615,Inner Regional Australia,7052,667,2913,22.897356676965327,808,396,5.615428247305729,97,1.3754963131026658,56,0.7941009642654566,27.73942290670915,5.3176403857061825
POA4650,Inner Regional Australia,33891,3351,14694,22.805226623111473,914,2110,6.225841668879643,437,1.2894278717063528,509,1.501873653772388,30.980348699763592,4.434805700628486
POA4655,Inner Regional Australia,59539,5680,27036,21.00902500369877,929,3528,5.925527805304086,804,1.3503753842019517,1160,1.948302793127194,36.21203847607846,4.057844438099397
POA4660,Inner Regional Australia,7145,792,3116,25.41720154043646,836,385,5.388383484954514,65,0.9097270818754374,96,1.3435969209237228,29.455155071248953,3.2750174947515744
POA4670,Inner Regional Australia,79606,7762,33682,23.044949824832255,1003,5017,6.3022887722031005,1087,1.3654749641986785,1816,2.281235082782705,36.39826591437952,4.134110494183855
POA4671,Outer Regional Australia,6061,605,2505,24.151696606786427,784,383,6.319089259198152,63,1.0394324368916021,77,1.2704174228675136,27.390499691548428,2.9863058901171424
POA4680,Inner Regional Australia,54166,8061,24117,33.424555292946884,1716,3814,7.0413174315991585,853,1.5747886127829265,1205,2.224642764834029,45.443334256159865,4.137281689620795
POA4700,Inner Regional Australia,17437,1624,7974,20.36619011788312,1188,1549,8.883408843264323,224,1.2846246487354476,624,3.5785972357630325,44.2714126807564,6.727074611458393
POA4701,Inner Regional Australia,42762,4429,17782,24.907209537734786,1282,2739,6.405219587484215,679,1.5878583789345682,1619,3.7860717459426594,44.150874077702596,7.022590150133296
POA4702,Inner Regional Australia,28609,3131,11669,26.831776501842487,1344,1680,5.872277954489846,375,1.3107763291271977,633,2.2125904435667096,37.43954613095238,6.6727253661435215
POA4703,Inner Regional Australia,22530,2602,10547,24.670522423437944,1272,1693,7.514425210830004,272,1.2072791833111407,584,2.592099422991567,42.77132559070885,3.954727030625832
POA4715,Outer Regional Australia,7127,903,2833,31.874338157430287,1830,463,6.496422056966465,120,1.683737898133857,133,1.8661428370983584,42.693409742120345,3.830503718254525
POA4720,Outer Regional Australia,14394,1908,6430,29.673405909797822,1895,1016,7.058496595803807,249,1.7298874531054607,278,1.9313602890093093,48.40430787471594,3.4736695845491177
POA4737,Outer Regional Australia,8137,1038,3417,30.37752414398595,1367,519,6.378272090451026,87,1.0691901192085536,119,1.4624554504116996,32.308677553634325,7.07877596165663
POA4740,Inner Regional Australia,80089,10537,36149,29.148800796702538,1442,5315,6.636367041666146,1106,1.380963677908327,2230,2.784402352382974,43.56063074216459,5.226685312589744
POA4741,Outer Regional Australia,7079,969,3155,30.713153724247228,1348,466,6.582850685125018,66,0.9323350755756463,119,1.681028393840938,32.55772328620011,3.2207938974431416
POA4744,Outer Regional Australia,8735,1428,4011,35.602094240837694,2421,498,5.701202060675444,137,1.5684029765311964,169,1.934745277618775,50.9761388286334,3.915283342873497
POA4750,Inner Regional Australia,5747,776,2504,30.990415335463258,1727,470,8.17817991995824,73,1.2702279450147904,150,2.6100574212632677,46.500123670541676,6.6295458500087
POA4800,Outer Regional Australia,9324,1229,4257,28.87009631195678,1276,636,6.821106821106821,131,1.404976404976405,90,0.9652509652509652,35.4762236787059,3.7644787644787643
POA4802,Outer Regional Australia,9832,1200,5346,22.44668911335578,1347,407,4.139544344995931,145,1.4747762408462164,136,1.3832384052074858,46.70161084121708,2.2681041497152155
POA4805,Outer Regional Australia,10828,1157,4625,25.016216216216215,1090,573,5.291835980790543,119,1.0990025858884374,114,1.0528260066494275,33.450251373786976,9.013668267454747
POA4807,Outer Regional Australia,11038,1338,4339,30.83659829453791,1180,689,6.2420728392824785,99,0.8969016126109802,133,1.204928429063236,36.387614678899084,6.26019206377967
POA4810,Outer Regional Australia,21836,2637,12356,21.34185820653933,1357,1173,5.371862978567504,364,1.6669719728888075,1289,5.903095805092508,55.588542525702344,4.607070892104781
POA4811,Outer Regional Australia,13142,1245,6395,19.468334636434715,1512,780,5.9351696849794555,189,1.438137269821945,647,4.9231471617714195,47.321169997103965,9.46583472835185
POA4812,Outer Regional Australia,18804,2056,8962,22.941307743807187,1114,1281,6.81238034460753,331,1.7602637736651776,947,5.036162518613061,50.705842620736234,6.472027228249309
POA4814,Outer Regional Australia,46124,5111,21097,24.226193297625255,1488,2950,6.395802619026971,795,1.7236146041106581,4300,9.322695342988466,55.77843054972723,6.456508542190616
POA4815,Outer Regional Australia,21032,1926,8384,22.97232824427481,1283,1580,7.512362114872575,347,1.6498668695321415,773,3.6753518448079117,42.41191522865954,12.228984404716622
POA4816,Outer Regional Australia,9270,1044,3562,29.30937675463223,1107,437,4.71413160733549,71,0.7659115426105717,143,1.5426105717367853,33.04457174793908,27.874865156418554
POA4817,Outer Regional Australia,30413,3136,13084,23.96820544176093,1588,2379,7.822312826751718,563,1.85118206030316,1397,4.593430440929866,50.8860195903829,7.204156117449775
POA4818,Outer Regional Australia,28218,3233,12511,25.841259691471507,1677,1809,6.410801615989794,494,1.7506556098943937,990,3.508398894322773,49.2911129773255,5.712665674392232
POA4820,Outer Regional Australia,10843,935,4034,23.177987109568665,1076,1045,9.63755418242184,123,1.1343724061606566,120,1.1067047864982016,35.005027652086476,9.121091948722679
POA4825,Remote Australia,19246,2614,8486,30.803676643884046,2114,1103,5.731060999688247,315,1.636703730645329,422,2.1926634105788216,45.05080650891779,18.75714434168139
POA4850,Outer Regional Australia,10918,1370,4494,30.485091232754783,1039,734,6.722843011540575,93,0.8518043597728522,127,1.1632167063564756,34.837688044338876,6.045063198387983
POA4854,Outer Regional Australia,5481,644,2137,30.135704258306035,1173,333,6.075533661740558,56,1.0217113665389528,53,0.9669768290457945,37.54638218923933,9.669768290457945
POA4860,Outer Regional Australia,11296,1136,4814,23.59783963439967,1051,669,5.9224504249291785,125,1.106586402266289,160,1.4164305949008498,36.48863636363637,14.155453257790368
POA4865,Outer Regional Australia,8119,1000,3581,27.925160569673274,1409,587,7.2299544278852075,109,1.3425298682103708,188,2.315556102968346,42.572921935592646,10.777189309028206
POA4868,Outer Regional Australia,22063,2247,9917,22.65806191388525,1350,1518,6.880297330372116,343,1.5546389883515388,572,2.592575805647464,47.971172480620154,11.109096677695689
POA4869,Outer Regional Australia,19010,1734,7723,22.45241486468989,1433,1488,7.827459231983167,313,1.646501841136244,479,2.5197264597580222,46.78069175218548,13.377169910573382
POA4870,Outer Regional Australia,71009,6935,36487,19.006769534354703,1275,4599,6.476643805714769,1351,1.902575729837063,2383,3.35591263079328,52.264379670339615,9.324170175611542
POA4871,Outer Regional Australia,10978,1098,4347,25.25879917184265,1071,658,5.9938057934049915,91,0.8289305884496265,109,0.9928948806704317,31.617999042604115,27.637092366551283
POA4873,Outer Regional Australia,6458,781,3219,24.26219322771047,1078,366,5.667389284608237,56,0.8671415298854135,76,1.1768349334159183,41.431112868155765,11.644471972746981
POA4874,Very Remote Australia,5240,720,2228,32.31597845601436,2174,374,7.137404580152672,50,0.9541984732824428,83,1.583969465648855,43.69541484716157,37.13740458015267
POA4875,Very Remote Australia,8101,388,3326,11.665664461815995,1232,536,6.616467102826811,127,1.5677076904085916,92,1.1356622639180347,44.931609518456064,81.79237131218368
POA4877,Outer Regional Australia,5141,501,2986,16.778298727394507,1274,154,2.995526162225248,46,0.8947675549503987,74,1.4394086753549893,51.73674588665448,2.1980159502042405
POA4878,Outer Regional Australia,13486,1589,7218,22.01440842338598,1324,719,5.331454842058431,224,1.6609817588610412,794,5.8875871273913685,53.53685778108712,5.331454842058431
POA4879,Outer Regional Australia,19447,2231,10175,21.926289926289925,1470,1224,6.294029927495243,289,1.4860903995474881,796,4.093176325397233,55.845795945496846,2.823057541008896
POA4880,Outer Regional Australia,13295,1136,5988,18.97127588510354,1054,796,5.987213238059421,114,0.8574652124858969,194,1.4591951861602106,33.580740317822816,15.186160210605491
POA4883,Outer Regional Australia,8428,865,3752,23.054371002132196,993,502,5.956336022781206,95,1.1271950640721404,134,1.589938300901756,41.346008752074844,8.875177978168011
POA4892,Very Remote Australia,5614,279,1632,17.095588235294116,975,238,4.239401496259352,15,0.26718916993231207,21,0.3740648379052369,22.910372608257806,83.29177057356608
POA5153,Inner Regional Australia,6428,847,3499,24.206916261789083,1685,469,7.296204107031736,116,1.8046048537647792,299,4.651524579962663,60.04828002414001,0.5133789670192906
POA5211,Inner Regional Australia,15276,1597,7331,21.78420406492975,846,671,4.392511128567688,191,1.2503273108143493,206,1.348520555119141,36.95906432748538,1.28305839224928
POA5214,Inner Regional Australia,8397,910,4093,22.23308086977767,813,303,3.60843158270811,117,1.3933547695605573,101,1.20281052756937,34.81758912470523,1.8220793140407288
POA5251,Inner Regional Australia,14623,1499,6921,21.658719838173674,1315,954,6.523969089790056,318,2.1746563632633524,563,3.850099158859331,50.918468916840105,1.3471927784996238
POA5252,Inner Regional Australia,6516,740,3063,24.15932092719556,1476,447,6.860036832412523,131,2.0104358502148556,216,3.314917127071823,50.397157190635454,1.0742786985880908
POA5253,Inner Regional Australia,18489,1586,7269,21.818682074563213,945,975,5.273405808859322,323,1.746984693601601,305,1.6496295094380442,32.92124854859641,5.051652333820109
POA5255,Inner Regional Australia,9248,1095,4316,25.37071362372567,1189,626,6.7690311418685125,151,1.6327854671280277,184,1.9896193771626298,42.05620478575403,1.643598615916955
POA5271,Outer Regional Australia,7428,898,2937,30.575417092271024,1197,382,5.142703284868067,90,1.2116316639741518,71,0.9558427571351642,36.33670268386197,1.6693591814754982
POA5280,Outer Regional Australia,7370,787,2886,27.26957726957727,981,420,5.698778833107191,133,1.8046132971506106,65,0.8819538670284939,30.788978264590106,2.198100407055631
POA5290,Inner Regional Australia,25512,2288,10205,22.420382165605094,1034,1522,5.965820006271558,499,1.955942301661963,448,1.7560363750391972,35.16629939015016,2.277359673878959
POA5291,Outer Regional Australia,9171,1121,4132,27.1297192642788,1454,596,6.498746047323084,142,1.5483589575836878,121,1.3193762948424381,33.6,1.4066077854105332
POA5333,Outer Regional Australia,5809,549,2306,23.80745880312229,1040,363,6.248924083318988,80,1.3771733516956446,63,1.08452401446032,32.75215184286029,2.496126699948356
POA5341,Outer Regional Australia,7665,629,2934,21.43830947511929,1003,440,5.740378343118069,117,1.5264187866927592,67,0.8741030658838878,30.98846787479407,2.883235485975212
POA5351,Inner Regional Australia,5864,782,2814,27.789623312011372,1466,390,6.65075034106412,93,1.5859481582537518,151,2.5750341064120055,44.55981941309255,0.8356070941336972
POA5352,Inner Regional Australia,5216,596,2492,23.91653290529695,1275,288,5.521472392638037,68,1.303680981595092,103,1.9746932515337423,44.88759970993473,0.5751533742331288
POA5355,Inner Regional Australia,7594,883,3187,27.706306871666143,1211,443,5.833552804845931,127,1.672372925994206,105,1.3826705293652883,39.27409690121554,0.9612852251777719
POA5501,Inner Regional Australia,7323,841,2838,29.63354474982382,1326,448,6.117711320497064,134,1.8298511538986755,121,1.6523282807592516,33.54723707664884,2.8130547589785606
POA5540,Outer Regional Australia,15343,1404,5677,24.731372203628677,893,964,6.282995502835169,263,1.7141367398813792,167,1.0884442416737274,29.906542056074766,3.8128136609528775
POA5554,Outer Regional Australia,5233,455,2142,21.241830065359476,974,358,6.84120007643799,65,1.24211733231416,38,0.7261609019682782,30.738916256157637,2.4460156697878848
POA5600,Outer Regional Australia,6202,1022,3005,34.00998336106489,1349,370,5.965817478232828,134,2.160593356981619,122,1.967107384714608,40.41607756008887,2.112221863914866
POA5606,Remote Australia,14128,1402,6032,23.242705570291776,1082,825,5.839467723669309,200,1.4156285390713477,183,1.295300113250283,36.392929478917324,5.124575311438279
POA5608,Outer Regional Australia,13357,1455,5097,28.546203649205413,809,740,5.54016620498615,311,2.3283671483117465,199,1.489855506476005,31.00539480137322,6.228943625065509
POA5700,Outer Regional Australia,11136,1070,4604,23.24066029539531,1051,513,4.606681034482759,157,1.4098419540229885,109,0.9788074712643678,28.849925020186873,18.95653735632184
POA6084,Inner Regional Australia,8240,1164,3885,29.961389961389962,1806,622,7.548543689320389,109,1.3228155339805825,196,2.378640776699029,40.374759769378606,1.395631067961165
POA6225,Inner Regional Australia,9105,1216,3800,32.0,1173,554,6.084568918176826,138,1.5156507413509062,66,0.7248764415156508,27.77621195039459,3.8550247116968697
POA6230,Inner Regional Australia,43134,5003,20219,24.744052623769722,1326,3086,7.154448926600826,793,1.838456901748041,822,1.9056892474613993,41.8877273551272,3.3059767236982425
POA6232,Inner Regional Australia,10886,1308,4722,27.70012706480305,1527,750,6.889582950578725,205,1.883152673158185,156,1.4330332537203747,37.74002954209749,2.131177659379019
POA6233,Inner Regional Australia,18844,2398,8420,28.47980997624703,1665,1435,7.615156017830609,329,1.7459138187221397,342,1.8149012948418595,41.204784130688445,1.9687964338781576
POA6258,Outer Regional Australia,6568,710,2641,26.88375615297236,1166,511,7.780146163215591,88,1.3398294762484775,53,0.8069427527405603,35.70437883891421,3.8520097442143726
POA6280,Inner Regional Australia,28166,2910,12940,22.48840803709428,1220,2032,7.2143719377973445,534,1.895902861606192,378,1.3420435986650572,41.355194293918764,1.8994532414968401
POA6281,Inner Regional Australia,7203,863,3831,22.526755416340382,1636,439,6.09468277106761,87,1.2078300708038316,120,1.665972511453561,56.48286140089419,0.8607524642510065
POA6285,Inner Regional Australia,9177,1092,4735,23.0623020063358,1349,596,6.494497112346083,174,1.8960444589735208,168,1.8306636155606408,57.27353201534376,1.5909338563800806
POA6330,Outer Regional Australia,35869,3930,16876,23.287508888362172,1208,2587,7.212356073489643,798,2.224762329588224,483,1.3465666731718198,42.020858632759484,3.3232038807884243
POA6333,Outer Regional Australia,5845,759,3134,24.21825143586471,1013,420,7.18562874251497,78,1.3344739093242086,59,1.009409751924722,49.25925925925926,1.3173652694610778
POA6401,Inner Regional Australia,8176,720,3696,19.48051948051948,1150,496,6.066536203522505,137,1.6756360078277885,96,1.1741682974559686,32.951873334378426,6.714774951076321
POA6430,Outer Regional Australia,22746,3403,10246,33.212961155572906,2186,1473,6.47586388815616,501,2.2025850699024003,543,2.3872329200738593,45.03140891414897,5.609777543304317
POA6432,Outer Regional Australia,7092,872,2888,30.193905817174514,1772,343,4.836435420191766,146,2.0586576424139875,65,0.9165256627185561,31.18379483367404,12.225042301184434
POA6450,Remote Australia,13397,1466,5869,24.978701652751745,1349,968,7.225498245875943,178,1.3286556691796672,125,0.9330447115025752,37.6588826485368,3.8889303575427334
POA6530,Outer Regional Australia,32455,3537,14072,25.13501989766913,1320,2300,7.08673547989524,663,2.0428285318132797,504,1.552919426898783,38.76328974703654,9.619473116623016
POA6532,Outer Regional Australia,6725,752,3173,23.69996848408446,1619,464,6.899628252788104,115,1.7100371747211895,91,1.3531598513011152,37.31195566112431,7.672862453531598
POA6701,Very Remote Australia,5544,528,2465,21.419878296146045,1258,243,4.383116883116883,59,1.0642135642135642,45,0.8116883116883117,33.402633402633406,17.92929292929293
POA6714,Remote Australia,16829,2770,8699,31.842740544890216,2634,899,5.341969219799156,301,1.7885792382197396,244,1.4498781864638421,48.483609907626914,9.632182542040525
POA6722,Remote Australia,9848,1349,4702,28.689919183326243,2422,489,4.965475223395614,198,2.0105605199025183,136,1.380991064175467,39.67877094972067,20.186839967506092
POA6725,Remote Australia,10795,1028,5264,19.52887537993921,1708,598,5.539601667438629,175,1.6211208893006022,209,1.936081519221862,44.28822495606327,32.28346456692913
POA6726,Remote Australia,5436,524,2802,18.70092790863669,1944,344,6.328182487122884,122,2.2442972774098604,103,1.894775570272259,48.70178976556592,19.922737306843267
POA6728,Very Remote Australia,5946,416,2416,17.218543046357617,1299,310,5.213588967373024,76,1.2781701984527414,59,0.9922637066935756,31.458040318799814,63.1012445341406
POA6743,Very Remote Australia,6232,674,2928,23.01912568306011,1785,278,4.460847240051348,109,1.7490372272143775,86,1.37997432605905,42.0369976610674,29.28433889602054
POA6753,Very Remote Australia,7238,1342,4127,32.517567240126,2502,274,3.785576126001658,125,1.7269964078474718,108,1.4921248963802156,38.07964144113084,14.354794142028185
POA7000,Inner Regional Australia,13837,1578,8363,18.86882697596556,1450,760,5.4925200549252,296,2.13919202139192,1344,9.71308809713088,69.00260190806591,1.9296090192960902
POA7004,Inner Regional Australia,7481,984,4595,21.414581066376495,1453,361,4.825558080470525,106,1.416922871273894,936,12.51169629728646,71.339414306289,1.2030477208929287
POA7005,Inner Regional Australia,13305,1747,7959,21.949993717803743,1458,688,5.1709883502442695,189,1.4205186020293123,2496,18.75986471251409,75.184888176067,0.8042089440060127
POA7008,Inner Regional Australia,11981,1239,6447,19.218241042345277,1354,710,5.92604957849929,260,2.170102662549036,743,6.201485685668976,60.068828866409426,1.7945079709540106
POA7009,Inner Regional Australia,12453,1105,5504,20.076308139534884,1044,745,5.982494178109692,394,3.1638962498996226,528,4.239942182606601,44.132366458992955,3.6216172809764715
POA7010,Inner Regional Australia,16842,1308,6778,19.29772794334612,943,938,5.569409808811305,424,2.5175157344733403,438,2.6006412540078374,34.32120939979045,5.551597197482485
POA7011,Inner Regional Australia,14696,1206,5805,20.775193798449614,1024,848,5.7702776265650515,342,2.327163854109962,295,2.007348938486663,32.766628691613356,5.273543821448013
POA7015,Inner Regional Australia,10332,1091,5298,20.592676481691203,1366,552,5.342624854819976,182,1.7615176151761518,409,3.9585753000387145,49.73401111242464,2.0228416569879983
POA7017,Inner Regional Australia,5614,621,2582,24.051123160340822,1516,358,6.376914855717848,119,2.119700748129676,138,2.458140363377271,39.15343915343915,3.847524047025294
POA7018,Inner Regional Australia,21027,2036,10178,20.00393004519552,1259,1203,5.721215579968612,399,1.8975602796404623,732,3.4812384077614498,46.90307609924436,2.9533456983877873
POA7019,Inner Regional Australia,6107,391,2243,17.432010699955416,964,349,5.714753561486819,136,2.2269526772556083,136,2.2269526772556083,33.82022471910113,7.859832978549206
POA7030,Inner Regional Australia,17404,1318,6008,21.937416777629828,1042,1073,6.165249367961388,360,2.068490002298322,221,1.2698230291886923,26.937211666275704,9.377154677085727
POA7050,Inner Regional Australia,12405,1367,6070,22.520593080724876,1241,845,6.8117694478033055,253,2.0395002015316406,514,4.143490528012898,54.33501683501684,3.611446997178557
POA7052,Inner Regional Australia,7145,806,3644,22.1185510428101,1443,535,7.4877536738978305,143,2.001399580125962,314,4.394681595521344,54.6763901549681,2.71518544436669
POA7054,Inner Regional Australia,8745,1162,4413,26.331293904373442,1547,607,6.941109205260148,143,1.6352201257861636,343,3.9222412807318467,53.318688215910875,5.100057175528874
POA7109,Outer Regional Australia,8808,1001,4142,24.16706904876871,1112,509,5.778837420526794,193,2.1911898274296093,205,2.327429609445958,40.58498253783469,7.4137148047229795
POA7140,Inner Regional Australia,10974,985,4237,23.247580835496812,962,589,5.367231638418079,209,1.9045015491160926,143,1.303080007289958,26.73003361539353,5.011846181884454
POA7170,Inner Regional Australia,5008,597,2495,23.927855711422847,1960,407,8.12699680511182,95,1.8969648562300319,176,3.5143769968051117,50.98143236074271,1.7571884984025559
POA7173,Inner Regional Australia,6595,683,3086,22.132209980557356,1100,391,5.928733889310084,137,2.0773313115996968,141,2.137983320697498,35.03776873910517,4.260803639120546
POA7248,Inner Regional Australia,15776,1288,6139,20.9806157354618,843,741,4.697008113590264,497,3.1503549695740367,1617,10.24974645030426,37.55731225296443,5.185091277890466
POA7249,Inner Regional Australia,12774,1099,5807,18.925434820044774,1086,669,5.237200563644904,299,2.340692030687334,441,3.4523250352278065,39.274835413186594,2.833881321434163
POA7250,Inner Regional Australia,48050,4425,22578,19.59872442200372,1142,3151,6.557752341311134,1083,2.2539021852237253,1757,3.6566077003121746,42.843058886224355,2.8158168574401663
POA7277,Inner Regional Australia,5713,685,2809,24.385902456390173,1324,419,7.334150183791353,116,2.030456852791878,155,2.7131104498512166,39.29872495446266,2.520567127603711
POA7304,Outer Regional Australia,5939,622,2564,24.258970358814352,859,346,5.825896615591851,95,1.5995958915642363,80,1.3470281192119886,32.24170716247623,4.7819498232025595
POA7307,Outer Regional Australia,10125,1037,4518,22.952633908809208,1067,471,4.651851851851852,212,2.093827160493827,140,1.382716049382716,26.969031943428433,4.997530864197531
POA7310,Inner Regional Australia,27101,2478,11574,21.410057024364956,967,1579,5.826353271097007,675,2.4906830006272833,403,1.4870299988930298,29.772855265627932,6.195343345264012
POA7315,Outer Regional Australia,14658,1429,6348,22.511027095148076,956,818,5.5805703370173285,289,1.9716195933960976,247,1.6850866421066995,26.60472253004859,7.552189930413426
